comments_count,attitudes_count,reposts_count,region_name,screen_name,topic_struct,content
14,24,1,,咪咕体育,麦迪说库里没有进入历史前十;咪咕的夏天;呼叫我的球搭子,麦迪说库里没有进入历史前十 体育媒体Buttcrack Sports发推称：库里是历史前五的球员 火箭名宿麦迪对此给出了不同的意见：在我这里他还没有进入到历史前十 对于Tmac的言论，你怎么看？ 咪咕的夏天呼叫我的球搭子
151,3230,464,中国台湾,边伯贤FearlessBaek,边伯贤亚洲巡演;边伯贤,边伯贤亚洲巡演 边伯贤超话 baekhyunee7 边伯贤 bbh bbx 240603【baekhyunee_exo】ins更新 对镜自拍 【
118,1958,47,北京,Real皮皮王,爱奇艺给杨幂开了专栏,爱奇艺竟然还特意给杨幂开了专栏，安排了杨幂过往的作品合集，这重视程度，看来平台对杨幂很满意。爱奇艺给杨幂开了专栏
156,2108,1081,河北,鲫北,0,原来减肥的尽头是提高代谢
104,1466,122,陕西,WTT世界乒联,WTT重庆冠军赛2024,WTT重庆冠军赛2024 林高远球迷见面会图集
11,1630,0,河南,手游萌妹,原神4.6版本;原神;爱游引力,你们觉得哪个武器名称最好听呢？彩虹屁 还有其他的吗？欢迎补充呀馋嘴 原神46版本原神 爱游引力
68,3287,20,,中国娱乐网,迪丽热巴新歌首发,【迪丽热巴新歌首发 】Dear迪丽热巴 6月3日发布新歌《第十幕（𝑬𝒑𝒊𝒔𝒐𝒅𝒆 𝑿 ）》音乐让热· 爱凝练成曲，每个人都能成为自己的Top Girl给你小心心给你小心心
136,1085,84,浙江,门徒电影,李现;星光电影愿,开始期待李现 饰演的反派了。前阵《酱园弄》戛纳首映，看了媒体评价，说李现饰演的张保福很惊喜，游刃于黑白之间，市侩、精明、阴险。利用他人谋取利益。李现在采访中直言，这对他是很有挑战性的角色，在此之前，很少看到李现演绎反派，但我却觉得，李现的演技是非常适合演复杂型人格、包括神经质的
45,771,108,广东,太皇太后您有喜啦,0,毛不易真是一本正经的好笑 说话怎么也这么有梗啊哈哈哈哈哈哈 《非得种吗》 《积点德吧 可》 《大家哭吧 哭一场》
53,3249,224,四川,曼斯曼提克,0,觉得沈月这两年对自己的优势和特长终于建立了点儿绝对领域般的小小自信心 主要是“摄影”和“剪辑”这两件事，大众的反馈带给她的自我肯定绝对是非同凡响的。去年快乐的大人里王哥说她总是不自信，沈月的出圈语录“我没有不自信，我只是觉得自己普通，而我不觉得普通是一个贬义词” 大部分时候她对自
118,747,63,江苏,花渣聚集地,爱奇艺给杨幂开了专栏,爱奇艺给杨幂开了专栏爱奇艺给杨幂开了专栏，这个排面杠杠的good看来狐妖小红娘月红篇播的很好啊，平台、品牌霸霸都很满意
98,639,4,河南,戏精庆帝,墨雨云间 嫡嫁千金,今日云合 庆余年2杀入年榜第二， 墨雨云间首日2000万爆开， 开局即虐杀了狐妖小红娘， 狐妖纵观走势，实在是涨不上去， 没办法，恒星的引力太沉重了， 于老师又要嘚瑟了doge 墨雨云间 嫡嫁千金
7,23,7,,新浪军事,解放军代表当面质问菲律宾总统,【解放军代表当面质问菲律宾总统】解放军代表当面质问，菲律宾总统坐立不安拉衣服摸耳朵。（小央视频）
150,958,10,福建,昼梦晚期,张真源章昊奔跑吧同框,张真源章昊奔跑吧同框章昊玩的开心啊，多交朋友求关注
115,8534,50,河北,暴哥正能量,0,这不是剧照，这不是P图，这是长津湖战役的英雄，冰雕连幸存勇士周全弟！致敬英雄！！
150,466,151,福建,追星蜀黍,魏姐 爽文女主,魏姐 爽文女主 魏姐不愧是爽文女主！从《延禧攻略》再到《墨雨云间》爽文复仇真是给我看爽了！！吴谨言在爽文女主赛道上强得可怕，请多演一点吧，我们爱看哇哇
121,658,9,河南,她有美貌就够了,陈丽君 投票,陈丽君 投票 我们并不像其他家一样有官方对接能够授意她想要哪首 只能尽粉丝角度最大可能的分析她最适配哪首 这是没有办法的事情 事关决赛 重之又重 请所有俊丝稍安勿躁 关于最终定哪首歌 哪种是最优战略 票一旦投出就没有反悔的余地了 但是又怕与她想法背道而驰 再给一点时间 今晚一定会决定出最
3097,6343,7008,广东,阿莫学长,0,人生很多时候是没啥准备时间的。 做什么样的事说什么样的话，都是一种自我的表达，不用太纠结过去的事儿。 所有事情都应该像十几岁的那场篮球赛，我当然想回去把每一颗没投进篮筐的球投进去，但时间不会倒流，我所能做的是投进去下一颗球，而不是站在原地想象，是吧？
1,35,2,,北京时间,武契奇向塞尔维亚民众展示他在联大身披的国旗;武契奇身披国旗抗议联大决议草案,【武契奇向塞尔维亚民众展示他在联大身披的国旗】当地时间6月2日，武契奇向塞尔维亚民众展示他在联合国大会身披的那条国旗，现场掌声欢呼声不断。此前（5月23日）联合国大会决议上他披上塞尔维亚国旗发声抗议，对他来说这不仅是一面国旗，更是他对祖国的忠诚和信仰的象征。他说：塞尔维亚永远不会屈
180,1993,404,江苏,何以辜负卿__,0,捏嘛 好漫感一男的
0,8,3,,国是直通车,衡水高考生的考前精神状态;衡水学霸高考的独门秘籍;祝福高考,衡水高考生的考前精神状态【学霸高考前怎么调整心态，探秘衡水学霸高考的独门秘籍】高考临近，考生们的心态面临巨大压力。衡水泰华中学高三师生分享了他们的高考备考经验。如何调整心态，克服紧张和迷茫？如何保持最佳学习状态，让成绩更上一层楼？还有，家长们如何在这个关键时刻给予孩子必要的支
86,1044,59,广东,甄心忙果_,威神V回归,威神V回归 WayVGive Me That Korean Ver音源空降 Melon Top100：not in Melon实时：not in Genie：not in Bugs：not in Melon首小时点赞：863
1,38,0,北京,新浪乒乓球,孙颖莎王曼昱赛前对练;孙颖莎VS王曼昱;一人一句给国乒加油,孙颖莎王曼昱赛前对练WTT重庆冠军赛女单决赛稍后上演，赛前孙颖莎、王曼昱一起热身对练。孙颖莎VS王曼昱一人一句给国乒加油
301,511,200,浙江,cpdd,闪耀暖暖星云转转裙,闪耀暖暖星云转转裙星云裙像星河般闪耀爱你镂空的设计还有这放大后的细节！看到这个裙子我的搭配之力已经溢出来屏幕了，真的很有特点QAQ建议直接送给我有票了
46,147,3,福建,洛译篮球,麦迪说库里没有进入历史前十;NBA总决赛,【中字】麦迪说库里没有进入历史前十： —— “库里没有进入历史前五，连前十都进不去，当格林或克莱缺阵，库里独自带队连季后赛都进不去，他根本算不上伟大，进不去历史前十。” 麦迪说库里没有进入历史前十NBA总决赛
223,370,226,北京,内娱心动少年,舒淇 原生家庭,舒淇 原生家庭 舒淇原来也没有童年，她18岁的时候妈妈才36岁，等于妈妈刚成年就生下她，并不成熟，还会挨打。这种原生家庭环境，让她要特别观察爸爸妈妈的反应，小时候是个叛逆少女，会把自己打扮的很成熟抱抱抱抱
104,1460,471,安徽,今日放映,0,我的老天爷 还有谁没看过这张！跪了
0,0,0,,新闻种草官,付忠伟一审获刑15年;付忠伟被控受贿6470万余元;王波涉嫌严重违纪违法被查,【付忠伟一审获刑15年】付忠伟被控受贿6470万余元 6月3日（今日），黑龙江省哈尔滨市中级人民法院一审公开宣判辽宁省沈阳市人大常委会原党组书记、主任付忠伟受贿一案，对被告人付忠伟以受贿罪判处有期徒刑十五年，并处罚金人民币五百万元；对其受贿所得财物及其孳息依法予以追缴，上缴国库。 同
58,1831,521,福建,方垣小吱吱,稿件展示;付费委托,稿件展示付费委托 俺们这种死活画不来线稿的画手素这样滴勒
11,27,2,江苏,强哥说事,麦迪认为库里未进入历史前十;麦迪说库里没有进入历史前十,麦迪认为库里未进入历史前十 麦迪：缺少一位队友就无法打进季后赛，库里排不进历史前五或前十！ 麦迪说库里没有进入历史前十
490,1676,626,湖北,草民插头,0,在山里，大家都住的很远，最近的邻居也都在一公里之外，相互来往不多，所以都显得比较亲切。 路上遇到，无论认不认识，都会点头打招呼，问一句：吃了没？ 有时候，路过那些老房子，会看到房子的主人坐在门口聊天，他们也会笑着跟路人说：来家坐，喝口茶。 之前也有邻居，偶尔敲门送一些自己种的青菜
124,601,279,河南,捉兔大王,张泽禹 脏话,张泽禹 脏话 张泽禹骂得太脏了吧允悲好没素质啊！
367,3352,310,湖南,陈丽君-追光,陈丽君反差鲨我;陈丽君 乘风2024;陈丽君三公第一,陈丽君超话 陈丽君反差鲨我 陈丽君 乘风2024陈丽君三公第一 𝟮𝟰𝟬𝟲𝟬𝟭 下班 陈丽君_点绛唇
198,1408,309,广东,青崖寻酒,迪丽热巴第十幕mv,Im the top girl 迪丽热巴天生就适合戴皇冠！！ 迪丽热巴第十幕mv
22,5970,586,浙江,祝长安樂,0,自由，就是不再寻求认可。 ——《被讨厌的勇气》
13,24,2,北京,新浪体育,麦迪说库里没有进入历史前十,麦迪说库里没有进入历史前十 麦迪评价库里：“在我这里，他还没有进入历史前十。如果你真那么伟大，如果你想进入历史前5，当追梦和克莱无法出战时，你不能无法进入季后赛。我不能把他放进历史前5，当你队友缺阵时，你仍然需要提升你的球队，至少进入季后赛。进历史前五，没有机会。” NBA超话
265,897,136,四川,大狮子的真火锅,罗云熙;罗云熙长月烬明,罗云熙Leo 13万人演唱会，全场爆满。 《要不然我们就这样一万年》全场大合唱。 澹台烬，我们坚定地选择你，你听到了吗悲伤 罗云熙 抱一抱罗云熙长月烬明
1,2,0,,百姓关注,付忠伟受贿案一审获刑15年,【沈阳人大常委会原主任付忠伟受贿案一审获刑15年】6月3日，据央视新闻消息，黑龙江省哈尔滨市中级人民法院一审公开宣判辽宁省沈阳市人大常委会原党组书记、主任付忠伟受贿一案，对被告人付忠伟以受贿罪判处有期徒刑十五年，并处罚金人民币五百万元；对其受贿所得财物及其孳息依法予以追缴，上缴国库
45,711,23,湖南,青春摸个鱼,陈丽君 投票,陈丽君 投票你真的每 一 年都押 错 宝老师好是陈丽君老师不够优 秀不够流 量所以你不捧，所以她镜 头那么少嘛老师好老师好鱼为陈丽君老师“正 名”！
355,4094,659,上海,HoneyBear_张真源,今日星拍放送;GQ大合影,张真源超话 今日星拍放送 GQ大合影 新学了两个汉语成语：觥筹交错 游刃有余 张真源时代少年团张真源 出渊张真源音乐 一；240531上海·GQ盛典
23,837,16,江苏,tansolar,迪丽热巴第十幕MV,别叼花了！！我来！！ awslawslawsl 迪丽热巴第十幕MV
40,2710,481,加拿大,得闲Hea下-,0,身边一对朋友恋爱两月迅速分手，听完男女双方的讲述，觉得实在是太典东亚异性恋了。女生的情感模式是被动考察主动付出，男生的情感模式是主动攻略被动付出，这就是典型的东亚“追女仔”模式。女的是招聘官，男的是求职者。 前期男生费尽心思主动攻略，积极表现自己的长处与优点，甚至有些表
0,2,0,,三湘都市报,台湾基隆一公园突发山体滑坡,【台湾基隆一公园突发山体滑坡 波及多辆汽车、2人轻伤送医】6月3日14时30分左右，台湾基隆市潮境公园入口公路处发生山体滑坡。基隆消防局人员表示，现场波及9辆车，人员已全部脱困，2人轻伤送医。由于此处是基隆通往新北的重要路段，塌方造成道路交通双向阻断，目前正在抢修中。（剪辑 匡萍）
356,3496,1372,河北,小熊劈叉,婚礼上抢镜的人原来都是故意的;古人助酒才不无聊,婚礼上抢镜的人原来都是故意的 真是啥人都有白眼古人助酒才不无聊
254,1247,233,,新浪综艺,戚薇录乘风十天没理李承铉;爸爸当家3;爸爸当家,戚薇录乘风十天没理李承铉爸爸当家3 李承铉 说戚薇 最近参加《乘风2024》特别的忙，找不到她。结婚这么久，头一次连续十天给她发信息都没回复，李承铉不得不找工作人员问老婆的情况，等戚薇回来后自己忍不住“质问”：你真的没时间回我一下么，却被戚薇反向质问“我是真的忙，你都不心疼我吗”。
